Loosemorehanby,Gallagher,EffectiveNumberOfParties,EffectiveNumberOfPCAVars,Governability,Round,ENI,Entropy,SpatialSum,
0.379,0.247564133104939,2.94117647058823,1.94794649569006,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.416,0.253,2.38095238095238,1.4458944212556,0.5,1,1,-0.388139521741323,1.10000009666338,
0.476,0.312486799721204,1.92307692307692,1.66696942857222,1,1,1,-0.388139521741323,1.10000009666338,
0.398,0.266700206224142,1.92307692307692,1.34305963330496,1,1,1,-0.388139521741323,1.10000009666338,
0.421,0.267157257060331,1.92307692307692,2.19058998782637,1,1,1,-0.388139521741323,1.10000009666338,
0.31,0.222369062596396,1.85185185185185,1.31590585736348,1,1,1,-0.388139521741323,1.10000009666338,
0.464,0.355726018165666,1.21951219512195,1.67844174402336,1,1,1,-0.388139521741323,1.10000009666338,
0.406,0.293867316998675,2.17391304347826,1.68239685983293,1,1,1,-0.388139521741323,1.10000009666338,
0.454,0.333070563094369,1.47058823529412,1.36338646139846,1,1,1,-0.388139521741323,1.10000009666338,
0.355,0.274364720764168,1.47058823529412,1.36854300427833,1,1,1,-0.388139521741323,1.10000009666338,
0.499,0.309486671764714,1.92307692307692,1.58710213545293,1,1,1,-0.388139521741323,1.10000009666338,
0.331,0.255937492368742,2.38095238095238,2.12231302171384,1,1,1,-0.388139521741323,1.10000009666338,
0.415,0.255530820058951,2.38095238095238,2.51740417631968,0.5,1,1,-0.388139521741323,1.10000009666338,
0.449,0.282099273306402,1.92307692307692,1.67358032113474,1,1,1,-0.388139521741323,1.10000009666338,
0.471,0.29185441576238,1.92307692307692,1.45752792442294,1,1,1,-0.388139521741323,1.10000009666338,
0.465,0.347725466424304,1.85185185185185,2.26495289284113,1,1,1,-0.388139521741323,1.10000009666338,
0.412,0.300659275592821,1.47058823529412,1.39934871794237,1,1,1,-0.388139521741323,1.10000009666338,
0.356,0.249671784549236,2.17391304347826,2.19207045838187,1,1,1,-0.388139521741323,1.10000009666338,
0.444,0.309266875044839,1.72413793103448,1.56114108081631,1,1,1,-0.388139521741323,1.10000009666338,
0.431,0.258947871201908,2,1.46249295998867,0.5,1,1,-0.388139521741323,1.10000009666338,
0.381,0.293475723016402,1.72413793103448,2.5086220104399,1,1,1,-0.388139521741323,1.10000009666338,
0.475,0.364109873527209,1,1.62797381893999,1,1,1,-0.388139521741323,1.10000009666338,
0.346,0.210921786451756,2.94117647058824,2.40676316505633,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.552,0.413281986057946,1.21951219512195,1.96759737457067,1,1,1,-0.388139521741323,1.10000009666338,
0.485,0.383653489492797,1.21951219512195,1.5535415280463,1,1,1,-0.388139521741323,1.10000009666338,
0.577,0.446986576979667,1.21951219512195,3.68281817068388,1,1,1,-0.388139521741323,1.10000009666338,
0.382,0.282418129729662,2.38095238095238,1.93638433731436,1,1,1,-0.388139521741323,1.10000009666338,
0.449,0.344566394182602,1.51515151515151,1.86656261811282,1,1,1,-0.388139521741323,1.10000009666338,
0.201,0.125391387264038,2.94117647058824,1.95636342660308,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.244,0.178563714119079,2.94117647058824,1.88553964376317,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.417,0.263541268115641,2.38095238095238,1.77272212770491,0.5,1,1,-0.388139521741323,1.10000009666338,
0.251,0.162554606209729,2.77777777777778,1.35034730507305,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.44,0.344077026260109,1.51515151515151,1.46037052709375,1,1,1,-0.388139521741323,1.10000009666338,
0.461,0.358706007755655,1.21951219512195,2.28564357634581,1,1,1,-0.388139521741323,1.10000009666338,
0.455,0.34298250684255,1.47058823529412,1.72282097557741,1,1,1,-0.388139521741323,1.10000009666338,
0.534,0.41619706870664,1.21951219512195,1.95181132960743,1,1,1,-0.388139521741323,1.10000009666338,
0.229,0.155855702494326,3.84615384615385,1.44682441465407,0.319444444444444,1,1,-0.388139521741323,1.10000009666338,
0.413,0.305859444843542,1.72413793103448,1.82350831240377,1,1,1,-0.388139521741323,1.10000009666338,
0.398,0.285371687453398,1.47058823529412,1.42588915847085,1,1,1,-0.388139521741323,1.10000009666338,
0.426,0.275512250181367,1.92307692307692,1.40273462588244,1,1,1,-0.388139521741323,1.10000009666338,
0.334,0.260681798367282,1.51515151515151,1.17870186013272,1,1,1,-0.388139521741323,1.10000009666338,
0.192,0.122388724970889,4.16666666666667,2.32692610297413,0.263888888888889,1,1,-0.388139521741323,1.10000009666338,
0.361,0.239779064974405,1.92307692307692,1.96987053083382,1,1,1,-0.388139521741323,1.10000009666338,
0.435,0.307852237282759,1.47058823529412,1.28039667910939,1,1,1,-0.388139521741323,1.10000009666338,
0.376,0.240975102448365,2.77777777777778,2.38175121427885,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.457,0.35174138226828,1.47058823529412,2.23196622734637,1,1,1,-0.388139521741323,1.10000009666338,
0.459,0.355998595502847,1,1.57049760583748,1,1,1,-0.388139521741323,1.10000009666338,
0.468,0.324066351230732,1.72413793103448,1.52983991527537,1,1,1,-0.388139521741323,1.10000009666338,
0.396,0.255452539623312,2,1.63270820027548,0.5,1,1,-0.388139521741323,1.10000009666338,
0.337,0.239678951933623,2.27272727272727,1.44345341552875,1,1,1,-0.388139521741323,1.10000009666338,
0.431,0.30688923083093,1.72413793103448,1.63695520598646,1,1,1,-0.388139521741323,1.10000009666338,
0.453,0.295721152439253,2.17391304347826,1.88973312888586,1,1,1,-0.388139521741323,1.10000009666338,
0.266,0.201181510084799,1.72413793103448,1.31686818668757,1,1,1,-0.388139521741323,1.10000009666338,
0.392,0.279284800875379,2.38095238095238,2.24183810894783,1,1,1,-0.388139521741323,1.10000009666338,
0.34,0.250229894297224,1.85185185185185,1.35851039309681,1,1,1,-0.388139521741323,1.10000009666338,
0.389,0.296406815036362,1.47058823529412,1.39679320195729,1,1,1,-0.388139521741323,1.10000009666338,
0.471,0.311753107442412,2.17391304347826,2.10183754331562,1,1,1,-0.388139521741323,1.10000009666338,
0.339,0.227257563130471,2.94117647058824,1.49429979457525,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.424,0.265802558302211,1.72413793103448,1.4258163938132,1,1,1,-0.388139521741323,1.10000009666338,
0.379,0.29417341824169,1.47058823529412,1.44038966959681,1,1,1,-0.388139521741323,1.10000009666338,
0.401,0.312315545562497,1.21951219512195,1.36986590403179,1,1,1,-0.388139521741323,1.10000009666338,
0.375,0.223445742854949,2.63157894736842,1.62603422815076,0.5,1,1,-0.388139521741323,1.10000009666338,
0.261,0.183458442160616,2,1.13825598935854,0.5,1,1,-0.388139521741323,1.10000009666338,
0.431,0.342598890832997,1.21951219512195,1.67363233885649,1,1,1,-0.388139521741323,1.10000009666338,
0.417,0.291302248532345,1.72413793103448,1.7290096408614,1,1,1,-0.388139521741323,1.10000009666338,
0.383,0.301855925898433,1.47058823529412,1.7404500084623,1,1,1,-0.388139521741323,1.10000009666338,
0.274,0.216469397375241,1.47058823529412,1.42149669584092,1,1,1,-0.388139521741323,1.10000009666338,
0.312,0.201905918684916,1.72413793103448,1.74221473224779,1,1,1,-0.388139521741323,1.10000009666338,
0.519,0.400118732378278,1,1.92638290229999,1,1,1,-0.388139521741323,1.10000009666338,
0.515,0.376846122442569,1.85185185185185,3.14704000066211,1,1,1,-0.388139521741323,1.10000009666338,
0.407,0.290788582994587,1.47058823529412,1.46105544582599,1,1,1,-0.388139521741323,1.10000009666338,
0.439,0.271151249305623,2,1.6353404337832,0.5,1,1,-0.388139521741323,1.10000009666338,
0.313,0.251043820875958,1.47058823529412,1.4675667946834,1,1,1,-0.388139521741323,1.10000009666338,
0.282,0.18799734040672,1.72413793103448,1.55457352382811,1,1,1,-0.388139521741323,1.10000009666338,
0.44,0.254762634622898,2.94117647058824,2.28422927185176,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.321,0.253704552580359,1.47058823529412,1.61090727655055,1,1,1,-0.388139521741323,1.10000009666338,
0.389,0.242344795694069,3.33333333333333,2.61628667520409,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.392,0.30550777404184,1.85185185185185,1.57747986930856,1,1,1,-0.388139521741323,1.10000009666338,
0.42,0.274914532173183,2.77777777777778,2.34518407631447,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.255,0.162926363735278,1.92307692307692,1.94996477805142,1,1,1,-0.388139521741323,1.10000009666338,
0.336,0.26198091533545,2.38095238095238,2.13676157178935,1,1,1,-0.388139521741323,1.10000009666338,
0.395,0.315684969550341,1.92307692307692,1.67455510851572,1,1,1,-0.388139521741323,1.10000009666338,
0.338,0.218089431197387,2.77777777777778,1.70806316010049,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.342,0.229976085713276,2.17391304347826,1.48258092212224,1,1,1,-0.388139521741323,1.10000009666338,
0.186,0.114821600755259,1.92307692307692,1.61308219490189,1,1,1,-0.388139521741323,1.10000009666338,
0.439,0.300996677722529,1.47058823529412,1.21936649713766,1,1,1,-0.388139521741323,1.10000009666338,
0.331,0.208384260442098,2.38095238095238,2.36939573624357,0.5,1,1,-0.388139521741323,1.10000009666338,
0.323,0.205489659107216,3.57142857142857,2.09955654333949,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.249,0.194285871848676,2.94117647058824,1.84395779242822,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.352,0.214629914038095,2.38095238095238,1.31602843445737,0.5,1,1,-0.388139521741323,1.10000009666338,
0.508,0.311639214477254,2.38095238095238,1.90246890278723,0.5,1,1,-0.388139521741323,1.10000009666338,
0.369,0.243472791087629,2.77777777777778,2.2262641620732,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.558,0.347679450068594,1.92307692307692,1.587830362778,1,1,1,-0.388139521741323,1.10000009666338,
0.433,0.339823483591114,1.51515151515151,1.74739746362365,1,1,1,-0.388139521741323,1.10000009666338,
0.356,0.251787608908778,1.72413793103448,1.38769025951637,1,1,1,-0.388139521741323,1.10000009666338,
0.425,0.319940619490555,1.47058823529412,1.53966342685799,1,1,1,-0.388139521741323,1.10000009666338,
0.346,0.228306811111714,1.92307692307692,1.22986815656753,1,1,1,-0.388139521741323,1.10000009666338,
0.311,0.190260347944599,3.84615384615385,2.14943926147654,0.319444444444444,1,1,-0.388139521741323,1.10000009666338,
0.377,0.236562888044596,3.57142857142857,2.42734549479975,0.283333333333333,1,1,-0.388139521741323,1.10000009666338,
0.37,0.293709039697453,1.21951219512195,1.21150633114178,1,1,1,-0.388139521741323,1.10000009666338,
0.252,0.152256362757029,2.94117647058824,2.17556466671028,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.428,0.264230959578926,1.92307692307692,1.52310687184597,1,1,1,-0.388139521741323,1.10000009666338,
0.292,0.213780261015838,2.17391304347826,1.46564076150432,1,1,1,-0.388139521741323,1.10000009666338,
0.368,0.286162541224389,1.47058823529412,1.4724511275447,1,1,1,-0.388139521741323,1.10000009666338,
0.468,0.362710628462966,1.21951219512195,1.61267610732442,1,1,1,-0.388139521741323,1.10000009666338,
0.265,0.187435322178078,1.72413793103448,1.3649349096134,1,1,1,-0.388139521741323,1.10000009666338,
0.239,0.162573060498965,3.57142857142857,1.86174889449633,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.363,0.245837344600042,2.63157894736842,1.43397134005784,0.5,1,1,-0.388139521741323,1.10000009666338,
0.333,0.254183004939355,2.17391304347826,2.78209810267369,1,1,1,-0.388139521741323,1.10000009666338,
0.339,0.213798970998459,2.38095238095238,2.0937256195175,0.5,1,1,-0.388139521741323,1.10000009666338,
0.371,0.287854129725457,1.47058823529412,1.63253417644272,1,1,1,-0.388139521741323,1.10000009666338,
0.313,0.206235302506627,3.57142857142857,1.76943711835406,0.283333333333333,1,1,-0.388139521741323,1.10000009666338,
0.349,0.274958178638134,1.51515151515151,1.72071968713075,1,1,1,-0.388139521741323,1.10000009666338,
0.295,0.165698521417664,2.94117647058824,1.56577958368613,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.422,0.327430908742593,1.51515151515151,1.62425855789705,1,1,1,-0.388139521741323,1.10000009666338,
0.343,0.258406656261018,1.72413793103448,1.37753947719294,1,1,1,-0.388139521741323,1.10000009666338,
0.283,0.215501740132185,3.125,2.71495177428736,0.65,1,1,-0.388139521741323,1.10000009666338,
0.382,0.228619771673405,2,1.2749871531588,0.5,1,1,-0.388139521741323,1.10000009666338,
0.464,0.282549110775454,1.92307692307692,1.4381468728797,1,1,1,-0.388139521741323,1.10000009666338,
0.426,0.264361494926928,1.92307692307692,2.19681926663193,1,1,1,-0.388139521741323,1.10000009666338,
0.442,0.272275595674677,1.92307692307692,1.39385592788972,1,1,1,-0.388139521741323,1.10000009666338,
0.393,0.309228071170778,1.47058823529412,1.50769956969099,1,1,1,-0.388139521741323,1.10000009666338,
0.444,0.357264607818911,1.21951219512195,1.27100787126202,1,1,1,-0.388139521741323,1.10000009666338,
0.32,0.20979513817055,2,2.07645329295893,0.5,1,1,-0.388139521741323,1.10000009666338,
0.357,0.281307660755977,2.38095238095238,2.66386808943129,1,1,1,-0.388139521741323,1.10000009666338,
0.506,0.34719591011416,1.85185185185185,1.47378141447546,1,1,1,-0.388139521741323,1.10000009666338,
0.176,0.110602893271379,1.92307692307692,1.20277296366859,1,1,1,-0.388139521741323,1.10000009666338,
0.296,0.185024322725419,2.77777777777778,2.1372058410712,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.204,0.125534855717446,5,3.00252996102754,0.223333333333333,1,1,-0.388139521741323,1.10000009666338,
0.546,0.330140879019851,1.92307692307692,1.92586484778108,1,1,1,-0.388139521741323,1.10000009666338,
0.402,0.246600892131395,2.38095238095238,2.16108043237978,0.5,1,1,-0.388139521741323,1.10000009666338,
0.369,0.229936947879196,1.92307692307692,1.47195562233254,1,1,1,-0.388139521741323,1.10000009666338,
0.438,0.343431215820577,1.47058823529412,1.26647747259298,1,1,1,-0.388139521741323,1.10000009666338,
0.333,0.253452165112078,2.27272727272727,2.07466211345888,1,1,1,-0.388139521741323,1.10000009666338,
0.45,0.333666000665336,1.85185185185185,2.18139123070784,1,1,1,-0.388139521741323,1.10000009666338,
0.488,0.296162117766604,1.92307692307692,1.55363743409005,1,1,1,-0.388139521741323,1.10000009666338,
0.386,0.241950408141834,1.72413793103448,1.29828366448023,1,1,1,-0.388139521741323,1.10000009666338,
0.349,0.234625233084594,1.92307692307692,1.43828746217565,1,1,1,-0.388139521741323,1.10000009666338,
0.482,0.292661920994174,2,1.6999042169913,0.5,1,1,-0.388139521741323,1.10000009666338,
0.317,0.196175941440331,2.63157894736842,1.93193817405893,0.5,1,1,-0.388139521741323,1.10000009666338,
0.291,0.199251097863977,2.63157894736842,1.37007060446619,0.5,1,1,-0.388139521741323,1.10000009666338,
0.327,0.233156599735028,2.94117647058823,2.15305843914274,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.341,0.226450877675491,2.63157894736842,1.70813493149639,0.5,1,1,-0.388139521741323,1.10000009666338,
0.457,0.364539435452462,1.21951219512195,1.46658802012319,1,1,1,-0.388139521741323,1.10000009666338,
0.285,0.170604806497355,2,2.32814042032867,0.5,1,1,-0.388139521741323,1.10000009666338,
0.38,0.301693553129662,1.47058823529412,1.34047503343854,1,1,1,-0.388139521741323,1.10000009666338,
0.43,0.340396827247259,1.47058823529412,1.99189304176442,1,1,1,-0.388139521741323,1.10000009666338,
0.216,0.139115060291832,2,1.48336091580803,0.5,1,1,-0.388139521741323,1.10000009666338,
0.458,0.357572370297259,1.47058823529412,1.56244723179218,1,1,1,-0.388139521741323,1.10000009666338,
0.437,0.340454108508034,1.51515151515151,1.50479307044232,1,1,1,-0.388139521741323,1.10000009666338,
0.419,0.252622247634685,2.38095238095238,1.42107553683503,0.5,1,1,-0.388139521741323,1.10000009666338,
0.467,0.365980873817198,1.47058823529412,2.28024485622184,1,1,1,-0.388139521741323,1.10000009666338,
0.226,0.151410039297267,1.92307692307692,1.2138195232634,1,1,1,-0.388139521741323,1.10000009666338,
0.317,0.203882318997995,2.38095238095238,2.45892282937466,0.5,1,1,-0.388139521741323,1.10000009666338,
0.349,0.272361891607471,1.85185185185185,1.37073451631342,1,1,1,-0.388139521741323,1.10000009666338,
0.393,0.254373740783124,1.92307692307692,2.10565197762,1,1,1,-0.388139521741323,1.10000009666338,
0.233,0.139746198517169,1.92307692307692,1.16912828600953,1,1,1,-0.388139521741323,1.10000009666338,
0.278,0.195647642459601,2.77777777777778,1.72684062012822,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.48,0.310935684668068,1.92307692307692,2.37142015958946,1,1,1,-0.388139521741323,1.10000009666338,
0.36,0.285064904890097,1.47058823529412,1.47942327443528,1,1,1,-0.388139521741323,1.10000009666338,
0.463,0.350465404854745,1.51515151515151,1.47776897858596,1,1,1,-0.388139521741323,1.10000009666338,
0.228,0.156236999459155,1.92307692307692,1.96526932545045,1,1,1,-0.388139521741323,1.10000009666338,
0.4,0.24610566836219,2.38095238095238,1.84781611724156,0.5,1,1,-0.388139521741323,1.10000009666338,
0.393,0.262988592908514,2.27272727272727,1.94196170632115,1,1,1,-0.388139521741323,1.10000009666338,
0.336,0.263453980801202,1.47058823529412,2.16194912565464,1,1,1,-0.388139521741323,1.10000009666338,
0.467,0.317269601443315,1.85185185185185,1.42650220582935,1,1,1,-0.388139521741323,1.10000009666338,
0.417,0.266443239734094,2.77777777777778,1.33741847389177,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.505,0.314919037214329,1.72413793103448,1.29909372408526,1,1,1,-0.388139521741323,1.10000009666338,
0.353,0.218833269865439,3.33333333333333,1.75441879343663,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.434,0.338684218705271,1.47058823529412,2.17499283812516,1,1,1,-0.388139521741323,1.10000009666338,
0.333,0.242342732509147,1.72413793103448,1.5004605143884,1,1,1,-0.388139521741323,1.10000009666338,
0.425,0.264916968123977,1.92307692307692,1.46601363698289,1,1,1,-0.388139521741323,1.10000009666338,
0.286,0.198683164863055,2.63157894736842,2.58149979119662,0.5,1,1,-0.388139521741323,1.10000009666338,
0.333,0.245753941982626,1.92307692307692,1.47489002121423,1,1,1,-0.388139521741323,1.10000009666338,
0.332,0.25970367729395,1.72413793103448,1.60553227388218,1,1,1,-0.388139521741323,1.10000009666338,
0.514,0.396807257998137,1.21951219512195,1.86952578964932,1,1,1,-0.388139521741323,1.10000009666338,
